Entity,Code,Day,daily_vaccinations,state_population
Maryland,,2/26/21,32617,6065440
Maryland,,2/27/21,32315,6065440
Maryland,,2/28/21,34031,6065440
Maryland,,3/1/21,36088,6065440
Maryland,,3/2/21,36841,6065440
Maryland,,3/3/21,42073,6065440
Maryland,,3/4/21,42628,6065440
Maryland,,3/5/21,44105,6065440
Maryland,,3/6/21,46529,6065440
Maryland,,3/7/21,45662,6065440
Maryland,,3/8/21,43948,6065440
Maryland,,3/9/21,46381,6065440
Maryland,,3/10/21,43798,6065440
Maryland,,3/11/21,44967,6065440
Maryland,,3/12/21,44438,6065440
Maryland,,3/13/21,45112,6065440
Maryland,,3/14/21,45196,6065440
Maryland,,3/15/21,45630,6065440
Maryland,,3/16/21,45485,6065440
Maryland,,3/17/21,45985,6065440
Maryland,,3/18/21,45523,6065440
Maryland,,3/19/21,47354,6065440
Maryland,,3/20/21,38914,6065440
Maryland,,3/21/21,46570,6065440
Maryland,,3/22/21,46984,6065440
Maryland,,3/23/21,46254,6065440
Maryland,,3/24/21,46676,6065440
Maryland,,3/25/21,47694,6065440
Maryland,,3/26/21,48810,6065440
Maryland,,3/27/21,57140,6065440
Maryland,,3/28/21,51461,6065440
